timestamp,crypto_mode,cpu_percent,memory_mb,net_bytes_sent,net_bytes_recv,handshake_time_us,validation_time_ms,ledger_storage_bytes
2026-06-18T05:52:07.249498145Z,traditional,33.6340,16.7100,12189491,12745156,0,0,341
2026-06-18T05:52:08.249568895Z,traditional,30.0955,16.7100,12189171,12745156,0,0,341
2026-06-18T05:52:09.249181948Z,traditional,35.7598,16.7100,12190683,12745444,0,0,341
2026-06-18T05:52:10.249489498Z,traditional,32.7851,16.7100,12190297,12745627,0,0,341
2026-06-18T05:52:11.249463948Z,traditional,38.4411,16.7100,12191879,12746047,0,0,341
2026-06-18T05:52:12.249568589Z,traditional,30.0584,16.7100,12191559,12747549,0,0,341
2026-06-18T05:52:13.249512725Z,traditional,30.8831,16.7100,12193203,12748375,0,0,341
2026-06-18T05:52:14.249494705Z,traditional,29.3149,16.7100,12192883,12748507,0,0,341
2026-06-18T05:52:15.249536243Z,traditional,49.3583,16.7100,12413257,12750787,0,0,341
2026-06-18T05:52:16.249502335Z,traditional,33.5646,16.7100,13498341,12751715,0,0,341
2026-06-18T05:52:17.249445232Z,traditional,49.1314,16.7100,13565205,13005733,0,0,341
2026-06-18T05:52:18.249308089Z,traditional,36.6933,16.7100,13713141,14908933,0,0,341
2026-06-18T05:52:19.249569251Z,traditional,37.6064,16.7100,13814215,14987711,0,0,341
2026-06-18T05:52:20.249194357Z,traditional,32.7696,16.7100,13865979,15093300,0,0,341
2026-06-18T05:52:21.249511272Z,traditional,31.5706,16.7100,13868191,15167776,0,0,341
2026-06-18T05:52:22.249547798Z,traditional,32.1656,16.7100,13868423,15198490,0,0,341
2026-06-18T05:52:23.249640132Z,traditional,32.2529,16.7100,13870001,15198844,0,0,341
2026-06-18T05:52:24.249604243Z,traditional,29.7884,16.7100,13869615,15198844,0,0,341
2026-06-18T05:52:25.249414074Z,traditional,30.4671,16.7100,13877881,15229876,0,0,341
2026-06-18T05:52:26.249815149Z,traditional,35.3004,16.7100,13908023,15360112,0,0,341
