timestamp,crypto_mode,cpu_percent,memory_mb,net_bytes_sent,net_bytes_recv,handshake_time_us,validation_time_ms,ledger_storage_bytes
2026-06-18T05:58:12.807102928Z,pqc_dilithium,0.0000,11.3350,0,0,0,0,341
2026-06-18T05:58:13.807384599Z,pqc_dilithium,8.3376,11.3350,3648,4363,0,0,341
2026-06-18T05:58:14.807795843Z,pqc_dilithium,11.2828,11.3350,3714,6637,0,0,341
2026-06-18T05:58:15.807658961Z,pqc_dilithium,17.1722,11.3350,3862,7438,0,0,341
2026-06-18T05:58:16.807645105Z,pqc_dilithium,16.7615,11.3350,16020,9340,0,0,341
2026-06-18T05:58:17.807606034Z,pqc_dilithium,16.8128,11.3350,7386,10194,0,0,341
2026-06-18T05:58:18.807603589Z,pqc_dilithium,18.3884,11.3350,7386,10194,0,0,341
2026-06-18T05:58:19.8076879Z,pqc_dilithium,13.9332,11.3350,7386,10194,0,0,341
2026-06-18T05:58:20.807052982Z,pqc_dilithium,19.5866,11.3350,11046,12212,0,0,341
2026-06-18T05:58:21.807563224Z,pqc_dilithium,15.1625,11.3350,11112,12212,0,0,341
2026-06-18T05:58:22.807592061Z,pqc_dilithium,12.9763,11.3350,11112,12212,0,0,341
2026-06-18T05:58:23.807564426Z,pqc_dilithium,24.1877,11.3350,11112,12212,0,0,341
2026-06-18T05:58:24.807576335Z,pqc_dilithium,14.1534,11.3350,11112,12254,0,0,341
2026-06-18T05:58:25.807718504Z,pqc_dilithium,19.4315,11.3350,11112,12437,0,0,341
2026-06-18T05:58:26.807499704Z,pqc_dilithium,17.8608,11.3350,11112,12437,0,0,341
2026-06-18T05:58:27.807705287Z,pqc_dilithium,21.9171,11.3350,11112,12507,0,0,341
2026-06-18T05:58:28.807910953Z,pqc_dilithium,8.9423,11.3350,15148,13353,0,0,341
2026-06-18T05:58:29.807023354Z,pqc_dilithium,7.7041,11.3350,15940,14495,0,0,341
2026-06-18T05:58:30.807531951Z,pqc_dilithium,13.4109,11.3350,15940,14495,0,0,341
2026-06-18T05:58:31.807861857Z,pqc_dilithium,12.2376,11.3350,15940,14537,0,0,341
2026-06-18T05:58:32.807473963Z,pqc_dilithium,7.6059,11.3350,15940,14579,0,0,341
2026-06-18T05:58:33.807692229Z,pqc_dilithium,5.8465,11.3350,15940,14579,0,0,341
2026-06-18T05:58:34.807525736Z,pqc_dilithium,7.1174,11.3350,15940,14579,0,0,341
2026-06-18T05:58:35.80795535Z,pqc_dilithium,7.7354,11.3350,15940,14579,0,0,341
2026-06-18T05:58:36.807563376Z,pqc_dilithium,6.5682,11.3350,15940,14579,0,0,341
2026-06-18T05:58:37.80761773Z,pqc_dilithium,9.8059,11.3350,15940,14579,0,0,341
2026-06-18T05:58:38.807669825Z,pqc_dilithium,9.4004,11.3350,15940,14579,0,0,341
2026-06-18T05:58:39.807734823Z,pqc_dilithium,8.0366,11.3350,15940,14579,0,0,341
2026-06-18T05:58:40.807710971Z,pqc_dilithium,5.6231,11.3350,15940,14579,0,0,341
2026-06-18T05:58:41.807647147Z,pqc_dilithium,6.6363,11.3350,15940,14762,0,0,341
2026-06-18T05:58:42.807816001Z,pqc_dilithium,5.0633,11.3350,15940,14762,0,0,341
2026-06-18T05:58:43.807719352Z,pqc_dilithium,9.9241,11.3350,15940,14762,0,0,341
2026-06-18T05:58:44.807674995Z,pqc_dilithium,6.7073,11.3350,15940,15238,0,0,341
2026-06-18T05:58:45.807553799Z,pqc_dilithium,9.2253,11.3350,20772,16898,0,0,341
2026-06-18T05:58:46.807819941Z,pqc_dilithium,7.6220,11.3350,20838,16898,0,0,341
2026-06-18T05:58:47.80715023Z,pqc_dilithium,5.9990,11.3350,20838,16898,0,0,341
2026-06-18T05:58:48.807594155Z,pqc_dilithium,5.0000,11.3350,20838,16898,0,0,341
2026-06-18T05:58:49.807297662Z,pqc_dilithium,7.9268,11.3350,20838,16898,0,0,341
2026-06-18T05:58:50.807799037Z,pqc_dilithium,5.5668,11.3350,20838,16898,0,0,341
2026-06-18T05:58:51.807408801Z,pqc_dilithium,4.3522,11.3350,20838,16898,0,0,341
2026-06-18T05:58:52.807541893Z,pqc_dilithium,7.2985,11.3350,20838,16898,0,0,341
2026-06-18T05:58:53.807077208Z,pqc_dilithium,6.5416,11.3350,20838,16898,0,0,341
2026-06-18T05:58:54.807472085Z,pqc_dilithium,6.4402,11.3350,20838,16898,0,0,341
2026-06-18T05:58:55.807739575Z,pqc_dilithium,7.3529,11.3350,20838,16898,0,0,341
2026-06-18T05:58:56.807625281Z,pqc_dilithium,8.1809,11.3350,20838,16898,0,0,341
2026-06-18T05:58:57.807076481Z,pqc_dilithium,6.9980,11.3350,20838,16898,0,0,341
2026-06-18T05:58:58.807607197Z,pqc_dilithium,11.6338,11.3350,20838,16898,0,0,341
2026-06-18T05:58:59.80753743Z,pqc_dilithium,6.0976,11.3350,20838,16898,0,0,341
2026-06-18T05:59:00.807255488Z,pqc_dilithium,6.2278,11.3350,20838,16898,0,0,341
2026-06-18T05:59:01.807764336Z,pqc_dilithium,7.2081,11.3350,20838,16898,0,0,341
2026-06-18T05:59:02.807461897Z,pqc_dilithium,6.4975,11.3350,20838,16898,0,0,341
2026-06-18T05:59:03.80761008Z,pqc_dilithium,5.0607,11.3350,20838,16898,0,0,341
2026-06-18T05:59:04.807775368Z,pqc_dilithium,5.2126,11.3350,20838,16898,0,0,341
2026-06-18T05:59:05.80764187Z,pqc_dilithium,4.2467,11.3350,20838,16898,0,0,341
2026-06-18T05:59:06.807802364Z,pqc_dilithium,6.9001,11.3350,20838,16898,0,0,341
2026-06-18T05:59:07.807824094Z,pqc_dilithium,5.1217,11.3350,20838,16898,0,0,341
2026-06-18T05:59:08.807646402Z,pqc_dilithium,8.0752,11.3350,20838,16898,0,0,341
2026-06-18T05:59:09.807717148Z,pqc_dilithium,13.1700,11.3350,20838,16898,0,0,341
2026-06-18T05:59:10.807096106Z,pqc_dilithium,6.4500,11.3350,20838,16898,0,0,341
2026-06-18T05:59:11.807300574Z,pqc_dilithium,5.9271,11.3350,20838,16898,0,0,341
2026-06-18T05:59:12.80746636Z,pqc_dilithium,7.4581,11.3350,20838,16898,0,0,341
2026-06-18T05:59:13.807086751Z,pqc_dilithium,7.9494,11.3350,20838,16898,0,0,341
2026-06-18T05:59:14.807795682Z,pqc_dilithium,5.4122,11.3350,20838,17081,0,0,341
2026-06-18T05:59:15.80714873Z,pqc_dilithium,8.3376,11.3350,24106,18107,0,0,341
2026-06-18T05:59:16.807518443Z,pqc_dilithium,10.3308,11.3350,24642,19297,0,0,341
2026-06-18T05:59:17.807507337Z,pqc_dilithium,5.0177,11.3350,24642,19297,0,0,341
2026-06-18T05:59:18.807544539Z,pqc_dilithium,6.7779,11.3350,24642,19297,0,0,341
2026-06-18T05:59:19.807630833Z,pqc_dilithium,9.2105,11.3350,24642,19297,0,0,341
2026-06-18T05:59:20.807598035Z,pqc_dilithium,6.6430,11.3350,24642,19297,0,0,341
2026-06-18T05:59:21.807616578Z,pqc_dilithium,6.2976,11.3350,24642,19367,0,0,341
2026-06-18T05:59:22.807385253Z,pqc_dilithium,8.8432,11.3350,24642,19367,0,0,341
2026-06-18T05:59:23.807627363Z,pqc_dilithium,11.9219,11.3350,24642,19367,0,0,341
2026-06-18T05:59:24.807645156Z,pqc_dilithium,14.0714,11.3350,24642,19367,0,0,341
2026-06-18T05:59:25.807681297Z,pqc_dilithium,6.2980,11.3350,24642,19367,0,0,341
2026-06-18T05:59:26.807652395Z,pqc_dilithium,10.4938,11.3350,24642,19367,0,0,341
2026-06-18T05:59:27.807523135Z,pqc_dilithium,7.9389,11.3350,24642,19367,0,0,341
2026-06-18T05:59:28.807604245Z,pqc_dilithium,6.6565,11.3350,24642,19367,0,0,341
2026-06-18T05:59:29.807799568Z,pqc_dilithium,3.9146,11.3350,24642,19367,0,0,341
2026-06-18T05:59:30.807586975Z,pqc_dilithium,7.8054,11.3350,24642,19367,0,0,341
2026-06-18T05:59:31.808080372Z,pqc_dilithium,10.4669,11.3350,24642,19367,0,0,341
2026-06-18T05:59:32.807704326Z,pqc_dilithium,6.1929,11.3350,24642,19367,0,0,341
2026-06-18T05:59:33.807561994Z,pqc_dilithium,9.3190,11.3350,24642,19367,0,0,341
2026-06-18T05:59:34.807509757Z,pqc_dilithium,12.3526,11.3350,24642,19367,0,0,341
2026-06-18T05:59:35.807698966Z,pqc_dilithium,9.4705,11.3350,24642,19367,0,0,341
2026-06-18T05:59:36.807478765Z,pqc_dilithium,14.8281,11.3350,24642,19367,0,0,341
2026-06-18T05:59:37.80759504Z,pqc_dilithium,8.9013,11.3350,24642,19367,0,0,341
2026-06-18T05:59:38.807761065Z,pqc_dilithium,12.2959,11.3350,24642,19367,0,0,341
2026-06-18T05:59:39.807888926Z,pqc_dilithium,7.0558,11.3350,24642,19367,0,0,341
2026-06-18T05:59:40.807809442Z,pqc_dilithium,6.4271,11.3350,24642,19367,0,0,341
2026-06-18T05:59:41.8081077Z,pqc_dilithium,6.7513,11.3350,24642,19367,0,0,341
2026-06-18T05:59:42.80763631Z,pqc_dilithium,6.5350,11.3350,24642,19367,0,0,341
2026-06-18T05:59:43.807717611Z,pqc_dilithium,7.4544,11.3350,24642,19367,0,0,341
2026-06-18T05:59:44.807109094Z,pqc_dilithium,7.7197,11.3350,24642,19367,0,0,341
2026-06-18T05:59:45.807629169Z,pqc_dilithium,8.5020,11.3350,24856,19441,0,0,341
2026-06-18T05:59:46.807640275Z,pqc_dilithium,7.7547,11.3350,28260,20925,0,0,341
2026-06-18T05:59:47.8075476Z,pqc_dilithium,7.0122,11.3350,28260,20925,0,0,341
2026-06-18T05:59:48.80774614Z,pqc_dilithium,7.6689,11.3350,28260,20925,0,0,341
2026-06-18T05:59:49.807576939Z,pqc_dilithium,8.4307,11.3350,28260,20925,0,0,341
2026-06-18T05:59:50.807575267Z,pqc_dilithium,20.1226,11.3350,28260,20925,0,0,341
2026-06-18T05:59:51.807737261Z,pqc_dilithium,4.9595,11.3350,28260,20925,0,0,341
2026-06-18T05:59:52.807562329Z,pqc_dilithium,6.4843,11.3350,28260,20925,0,0,341
2026-06-18T05:59:53.807663866Z,pqc_dilithium,5.2152,11.3350,28260,20925,0,0,341
2026-06-18T05:59:54.807764585Z,pqc_dilithium,7.4581,11.3350,28260,20925,0,0,341
2026-06-18T05:59:55.807670165Z,pqc_dilithium,9.9391,11.3350,28260,20925,0,0,341
